Mese,Regione,Classe potenza,Working day,Ora,Prelievo medio Orario Regionale (kWh)
7,Basilicata,4.5<P<=6,Giorno feriale,2,0.34
7,Basilicata,4.5<P<=6,Giorno feriale,3,0.326
7,Basilicata,4.5<P<=6,Giorno feriale,4,0.32
7,Basilicata,4.5<P<=6,Giorno feriale,5,0.325
7,Basilicata,4.5<P<=6,Giorno feriale,6,0.333
7,Basilicata,4.5<P<=6,Giorno feriale,7,0.363
7,Basilicata,4.5<P<=6,Giorno feriale,8,0.39
7,Basilicata,4.5<P<=6,Giorno feriale,9,0.405
7,Basilicata,4.5<P<=6,Giorno feriale,10,0.41
7,Basilicata,4.5<P<=6,Giorno feriale,11,0.42
7,Basilicata,4.5<P<=6,Giorno feriale,12,0.456
7,Basilicata,4.5<P<=6,Giorno feriale,13,0.485
7,Basilicata,4.5<P<=6,Giorno feriale,14,0.484
7,Basilicata,4.5<P<=6,Giorno feriale,15,0.482
7,Basilicata,4.5<P<=6,Giorno feriale,16,0.47
7,Basilicata,4.5<P<=6,Giorno feriale,17,0.47
7,Basilicata,4.5<P<=6,Giorno feriale,18,0.491
7,Basilicata,4.5<P<=6,Giorno feriale,19,0.545
7,Basilicata,4.5<P<=6,Giorno feriale,20,0.632
7,Basilicata,4.5<P<=6,Giorno feriale,21,0.638
7,Basilicata,4.5<P<=6,Giorno feriale,22,0.591
7,Basilicata,4.5<P<=6,Giorno feriale,23,0.514
7,Basilicata,4.5<P<=6,Sabato,0,0.429
7,Basilicata,4.5<P<=6,Sabato,1,0.373
7,Basilicata,4.5<P<=6,Sabato,2,0.344
7,Basilicata,4.5<P<=6,Sabato,3,0.332
7,Basilicata,4.5<P<=6,Sabato,4,0.324
7,Basilicata,4.5<P<=6,Sabato,5,0.326
7,Basilicata,4.5<P<=6,Sabato,6,0.335
7,Basilicata,4.5<P<=6,Sabato,7,0.36
7,Basilicata,4.5<P<=6,Sabato,8,0.392
7,Basilicata,4.5<P<=6,Sabato,9,0.414
7,Basilicata,4.5<P<=6,Sabato,10,0.428
7,Basilicata,4.5<P<=6,Sabato,11,0.447
7,Basilicata,4.5<P<=6,Sabato,12,0.484
7,Basilicata,4.5<P<=6,Sabato,13,0.494
7,Basilicata,4.5<P<=6,Sabato,14,0.484
7,Basilicata,4.5<P<=6,Sabato,15,0.489
7,Basilicata,4.5<P<=6,Sabato,16,0.48
7,Basilicata,4.5<P<=6,Sabato,17,0.48
7,Basilicata,4.5<P<=6,Sabato,18,0.502
7,Basilicata,4.5<P<=6,Sabato,19,0.549
7,Basilicata,4.5<P<=6,Sabato,20,0.605
7,Basilicata,4.5<P<=6,Sabato,21,0.587
7,Basilicata,4.5<P<=6,Sabato,22,0.54
7,Basilicata,4.5<P<=6,Sabato,23,0.477
7,Basilicata,4.5<P<=6,Domenica,0,0.401
7,Basilicata,4.5<P<=6,Domenica,1,0.356
7,Basilicata,4.5<P<=6,Domenica,2,0.331
7,Basilicata,4.5<P<=6,Domenica,3,0.316
7,Basilicata,4.5<P<=6,Domenica,4,0.309
7,Basilicata,4.5<P<=6,Domenica,5,0.307
7,Basilicata,4.5<P<=6,Domenica,6,0.309
7,Basilicata,4.5<P<=6,Domenica,7,0.332
7,Basilicata,4.5<P<=6,Domenica,8,0.363
7,Basilicata,4.5<P<=6,Domenica,9,0.404
7,Basilicata,4.5<P<=6,Domenica,10,0.433
7,Basilicata,4.5<P<=6,Domenica,11,0.474
7,Basilicata,4.5<P<=6,Domenica,12,0.523
7,Basilicata,4.5<P<=6,Domenica,13,0.49
7,Basilicata,4.5<P<=6,Domenica,14,0.447
7,Basilicata,4.5<P<=6,Domenica,15,0.444
7,Basilicata,4.5<P<=6,Domenica,16,0.44
7,Basilicata,4.5<P<=6,Domenica,17,0.451
7,Basilicata,4.5<P<=6,Domenica,18,0.474
7,Basilicata,4.5<P<=6,Domenica,19,0.518
7,Basilicata,4.5<P<=6,Domenica,20,0.579
7,Basilicata,4.5<P<=6,Domenica,21,0.572
7,Basilicata,4.5<P<=6,Domenica,22,0.525
7,Basilicata,4.5<P<=6,Domenica,23,0.468
7,Calabria,4.5<P<=6,Giorno feriale,0,0.601
7,Calabria,4.5<P<=6,Giorno feriale,1,0.529
7,Calabria,4.5<P<=6,Giorno feriale,2,0.486
7,Calabria,4.5<P<=6,Giorno feriale,3,0.458
7,Calabria,4.5<P<=6,Giorno feriale,4,0.439
7,Calabria,4.5<P<=6,Giorno feriale,5,0.435
7,Calabria,4.5<P<=6,Giorno feriale,6,0.436
7,Calabria,4.5<P<=6,Giorno feriale,7,0.456
7,Calabria,4.5<P<=6,Giorno feriale,8,0.481
7,Calabria,4.5<P<=6,Giorno feriale,9,0.5
7,Calabria,4.5<P<=6,Giorno feriale,10,0.515
7,Calabria,4.5<P<=6,Giorno feriale,11,0.538
7,Calabria,4.5<P<=6,Giorno feriale,12,0.601
7,Calabria,4.5<P<=6,Giorno feriale,13,0.686
7,Calabria,4.5<P<=6,Giorno feriale,14,0.727
7,Calabria,4.5<P<=6,Giorno feriale,15,0.712
7,Calabria,4.5<P<=6,Giorno feriale,16,0.682
7,Calabria,4.5<P<=6,Giorno feriale,17,0.661
7,Calabria,4.5<P<=6,Giorno feriale,18,0.663
7,Calabria,4.5<P<=6,Giorno feriale,19,0.717
7,Calabria,4.5<P<=6,Giorno feriale,20,0.823
7,Calabria,4.5<P<=6,Giorno feriale,21,0.847
7,Calabria,4.5<P<=6,Giorno feriale,22,0.788
7,Calabria,4.5<P<=6,Giorno feriale,23,0.699
7,Calabria,4.5<P<=6,Sabato,0,0.628
7,Calabria,4.5<P<=6,Sabato,1,0.559
7,Calabria,4.5<P<=6,Sabato,2,0.516
7,Calabria,4.5<P<=6,Sabato,3,0.489
7,Calabria,4.5<P<=6,Sabato,4,0.47
7,Calabria,4.5<P<=6,Sabato,5,0.463
7,Calabria,4.5<P<=6,Sabato,6,0.455
7,Calabria,4.5<P<=6,Sabato,7,0.469
7,Calabria,4.5<P<=6,Sabato,8,0.506
7,Calabria,4.5<P<=6,Sabato,9,0.527
7,Calabria,4.5<P<=6,Sabato,10,0.536
7,Calabria,4.5<P<=6,Sabato,11,0.556
7,Calabria,4.5<P<=6,Sabato,12,0.609
7,Calabria,4.5<P<=6,Sabato,13,0.675
7,Calabria,4.5<P<=6,Sabato,14,0.707
7,Calabria,4.5<P<=6,Sabato,15,0.703
7,Calabria,4.5<P<=6,Sabato,16,0.675
7,Calabria,4.5<P<=6,Sabato,17,0.658
7,Calabria,4.5<P<=6,Sabato,18,0.659
7,Calabria,4.5<P<=6,Sabato,19,0.701
7,Calabria,4.5<P<=6,Sabato,20,0.778
7,Calabria,4.5<P<=6,Sabato,21,0.768
7,Calabria,4.5<P<=6,Sabato,22,0.706
7,Calabria,4.5<P<=6,Sabato,23,0.637
7,Calabria,4.5<P<=6,Domenica,0,0.533
7,Calabria,4.5<P<=6,Domenica,1,0.481
7,Calabria,4.5<P<=6,Domenica,2,0.446
7,Calabria,4.5<P<=6,Domenica,3,0.419
7,Calabria,4.5<P<=6,Domenica,4,0.403
7,Calabria,4.5<P<=6,Domenica,5,0.399
7,Calabria,4.5<P<=6,Domenica,6,0.393
7,Calabria,4.5<P<=6,Domenica,7,0.401
7,Calabria,4.5<P<=6,Domenica,8,0.435
7,Calabria,4.5<P<=6,Domenica,9,0.47
7,Calabria,4.5<P<=6,Domenica,10,0.498
7,Calabria,4.5<P<=6,Domenica,11,0.527
7,Calabria,4.5<P<=6,Domenica,12,0.566
7,Calabria,4.5<P<=6,Domenica,13,0.579
7,Calabria,4.5<P<=6,Domenica,14,0.59
7,Calabria,4.5<P<=6,Domenica,15,0.598
7,Calabria,4.5<P<=6,Domenica,16,0.588
7,Calabria,4.5<P<=6,Domenica,17,0.59
7,Calabria,4.5<P<=6,Domenica,18,0.604
7,Calabria,4.5<P<=6,Domenica,19,0.645
7,Calabria,4.5<P<=6,Domenica,20,0.729
7,Calabria,4.5<P<=6,Domenica,21,0.732
7,Calabria,4.5<P<=6,Domenica,22,0.682
7,Calabria,4.5<P<=6,Domenica,23,0.617
7,Campania,4.5<P<=6,Giorno feriale,0,0.58
7,Campania,4.5<P<=6,Giorno feriale,1,0.501
7,Campania,4.5<P<=6,Giorno feriale,2,0.452
7,Campania,4.5<P<=6,Giorno feriale,3,0.423
7,Campania,4.5<P<=6,Giorno feriale,4,0.403
7,Campania,4.5<P<=6,Giorno feriale,5,0.394
7,Campania,4.5<P<=6,Giorno feriale,6,0.391
7,Campania,4.5<P<=6,Giorno feriale,7,0.424
7,Campania,4.5<P<=6,Giorno feriale,8,0.466
7,Campania,4.5<P<=6,Giorno feriale,9,0.505
7,Campania,4.5<P<=6,Giorno feriale,10,0.525
7,Campania,4.5<P<=6,Giorno feriale,11,0.547
7,Campania,4.5<P<=6,Giorno feriale,12,0.594
7,Campania,4.5<P<=6,Giorno feriale,13,0.656
7,Campania,4.5<P<=6,Giorno feriale,14,0.689
7,Campania,4.5<P<=6,Giorno feriale,15,0.682
7,Campania,4.5<P<=6,Giorno feriale,16,0.663
7,Campania,4.5<P<=6,Giorno feriale,17,0.654
7,Campania,4.5<P<=6,Giorno feriale,18,0.66
7,Campania,4.5<P<=6,Giorno feriale,19,0.704
7,Campania,4.5<P<=6,Giorno feriale,20,0.778
7,Campania,4.5<P<=6,Giorno feriale,21,0.809
7,Campania,4.5<P<=6,Giorno feriale,22,0.768
7,Campania,4.5<P<=6,Giorno feriale,23,0.681
7,Campania,4.5<P<=6,Sabato,0,0.564
7,Campania,4.5<P<=6,Sabato,1,0.494
7,Campania,4.5<P<=6,Sabato,2,0.45
7,Campania,4.5<P<=6,Sabato,3,0.421
7,Campania,4.5<P<=6,Sabato,4,0.403
7,Campania,4.5<P<=6,Sabato,5,0.394
7,Campania,4.5<P<=6,Sabato,6,0.388
7,Campania,4.5<P<=6,Sabato,7,0.413
7,Campania,4.5<P<=6,Sabato,8,0.452
7,Campania,4.5<P<=6,Sabato,9,0.492
7,Campania,4.5<P<=6,Sabato,10,0.515
7,Campania,4.5<P<=6,Sabato,11,0.533
7,Campania,4.5<P<=6,Sabato,12,0.573
7,Campania,4.5<P<=6,Sabato,13,0.626
7,Campania,4.5<P<=6,Sabato,14,0.654
7,Campania,4.5<P<=6,Sabato,15,0.651
7,Campania,4.5<P<=6,Sabato,16,0.635
7,Campania,4.5<P<=6,Sabato,17,0.632
7,Campania,4.5<P<=6,Sabato,18,0.637
7,Campania,4.5<P<=6,Sabato,19,0.659
7,Campania,4.5<P<=6,Sabato,20,0.705
7,Campania,4.5<P<=6,Sabato,21,0.708
7,Campania,4.5<P<=6,Sabato,22,0.663
7,Campania,4.5<P<=6,Sabato,23,0.604
7,Campania,4.5<P<=6,Domenica,0,0.514
7,Campania,4.5<P<=6,Domenica,1,0.459
7,Campania,4.5<P<=6,Domenica,2,0.421
7,Campania,4.5<P<=6,Domenica,3,0.395
7,Campania,4.5<P<=6,Domenica,4,0.379
7,Campania,4.5<P<=6,Domenica,5,0.372
7,Campania,4.5<P<=6,Domenica,6,0.363
7,Campania,4.5<P<=6,Domenica,7,0.376
7,Campania,4.5<P<=6,Domenica,8,0.414
7,Campania,4.5<P<=6,Domenica,9,0.456
7,Campania,4.5<P<=6,Domenica,10,0.49
7,Campania,4.5<P<=6,Domenica,11,0.527
7,Campania,4.5<P<=6,Domenica,12,0.576
7,Campania,4.5<P<=6,Domenica,13,0.602
7,Campania,4.5<P<=6,Domenica,14,0.594
7,Campania,4.5<P<=6,Domenica,15,0.598
7,Campania,4.5<P<=6,Domenica,16,0.593
7,Campania,4.5<P<=6,Domenica,17,0.595
7,Campania,4.5<P<=6,Domenica,18,0.607
7,Campania,4.5<P<=6,Domenica,19,0.637
7,Campania,4.5<P<=6,Domenica,20,0.69
7,Campania,4.5<P<=6,Domenica,21,0.709
7,Campania,4.5<P<=6,Domenica,22,0.675
7,Campania,4.5<P<=6,Domenica,23,0.612
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,0,0.542
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,1,0.479
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,2,0.441
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,3,0.42
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,4,0.405
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,5,0.395
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,6,0.381
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,7,0.39
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,8,0.394
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,9,0.399
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,10,0.404
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,11,0.428
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,12,0.476
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,13,0.513
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,14,0.526
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,15,0.522
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,16,0.525
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,17,0.548
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,18,0.604
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,19,0.708
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,20,0.754
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,21,0.765
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,22,0.713
7,Emilia-Romagna,4.5<P<=6,Giorno feriale,23,0.626
7,Emilia-Romagna,4.5<P<=6,Sabato,0,0.535
7,Emilia-Romagna,4.5<P<=6,Sabato,1,0.477
7,Emilia-Romagna,4.5<P<=6,Sabato,2,0.441
7,Emilia-Romagna,4.5<P<=6,Sabato,3,0.419
7,Emilia-Romagna,4.5<P<=6,Sabato,4,0.404
7,Emilia-Romagna,4.5<P<=6,Sabato,5,0.393
7,Emilia-Romagna,4.5<P<=6,Sabato,6,0.37
7,Emilia-Romagna,4.5<P<=6,Sabato,7,0.374
7,Emilia-Romagna,4.5<P<=6,Sabato,8,0.395
7,Emilia-Romagna,4.5<P<=6,Sabato,9,0.417
7,Emilia-Romagna,4.5<P<=6,Sabato,10,0.437
7,Emilia-Romagna,4.5<P<=6,Sabato,11,0.471
7,Emilia-Romagna,4.5<P<=6,Sabato,12,0.53
7,Emilia-Romagna,4.5<P<=6,Sabato,13,0.566
7,Emilia-Romagna,4.5<P<=6,Sabato,14,0.583
7,Emilia-Romagna,4.5<P<=6,Sabato,15,0.58
7,Emilia-Romagna,4.5<P<=6,Sabato,16,0.576
7,Emilia-Romagna,4.5<P<=6,Sabato,17,0.592
7,Emilia-Romagna,4.5<P<=6,Sabato,18,0.629
7,Emilia-Romagna,4.5<P<=6,Sabato,19,0.695
7,Emilia-Romagna,4.5<P<=6,Sabato,20,0.714
7,Emilia-Romagna,4.5<P<=6,Sabato,21,0.714
7,Emilia-Romagna,4.5<P<=6,Sabato,22,0.674
7,Emilia-Romagna,4.5<P<=6,Sabato,23,0.613
7,Emilia-Romagna,4.5<P<=6,Domenica,0,0.528
7,Emilia-Romagna,4.5<P<=6,Domenica,1,0.474
7,Emilia-Romagna,4.5<P<=6,Domenica,2,0.439
7,Emilia-Romagna,4.5<P<=6,Domenica,3,0.418
7,Emilia-Romagna,4.5<P<=6,Domenica,4,0.403
7,Emilia-Romagna,4.5<P<=6,Domenica,5,0.39
7,Emilia-Romagna,4.5<P<=6,Domenica,6,0.365
7,Emilia-Romagna,4.5<P<=6,Domenica,7,0.359
7,Emilia-Romagna,4.5<P<=6,Domenica,8,0.383
7,Emilia-Romagna,4.5<P<=6,Domenica,9,0.414
7,Emilia-Romagna,4.5<P<=6,Domenica,10,0.445
7,Emilia-Romagna,4.5<P<=6,Domenica,11,0.491
7,Emilia-Romagna,4.5<P<=6,Domenica,12,0.538
7,Emilia-Romagna,4.5<P<=6,Domenica,13,0.53
7,Emilia-Romagna,4.5<P<=6,Domenica,14,0.542
7,Emilia-Romagna,4.5<P<=6,Domenica,15,0.546
7,Emilia-Romagna,4.5<P<=6,Domenica,16,0.549
7,Emilia-Romagna,4.5<P<=6,Domenica,17,0.573
7,Emilia-Romagna,4.5<P<=6,Domenica,18,0.609
7,Emilia-Romagna,4.5<P<=6,Domenica,19,0.679
7,Emilia-Romagna,4.5<P<=6,Domenica,20,0.71
7,Emilia-Romagna,4.5<P<=6,Domenica,21,0.718
7,Emilia-Romagna,4.5<P<=6,Domenica,22,0.678
7,Emilia-Romagna,4.5<P<=6,Domenica,23,0.608
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,0,0.47
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,1,0.412
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,2,0.38
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,3,0.362
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,4,0.352
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,5,0.351
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,6,0.343
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,7,0.351
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,8,0.349
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,9,0.35
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,10,0.346
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,11,0.363
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,12,0.4
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,13,0.418
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,14,0.424
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,15,0.424
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,16,0.432
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,17,0.463
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,18,0.544
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,19,0.67
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,20,0.722
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,21,0.73
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,22,0.663
7,Friuli-Venezia Giulia,4.5<P<=6,Giorno feriale,23,0.559
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,0,0.47
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,1,0.414
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,2,0.381
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,3,0.363
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,4,0.353
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,5,0.352
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,6,0.334
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,7,0.342
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,8,0.367
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,9,0.375
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,10,0.378
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,11,0.398
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,12,0.442
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,13,0.461
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,14,0.468
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,15,0.468
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,16,0.471
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,17,0.478
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,18,0.553
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,19,0.657
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,20,0.687
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,21,0.688
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,22,0.639
7,Friuli-Venezia Giulia,4.5<P<=6,Sabato,23,0.562
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,0,0.474
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,1,0.419
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,2,0.387
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,3,0.366
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,4,0.353
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,5,0.349
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,6,0.33
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,7,0.322
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,8,0.345
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,9,0.38
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,10,0.397
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,11,0.414
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,12,0.442
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,13,0.443
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,14,0.449
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,15,0.453
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,16,0.482
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,17,0.516
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,18,0.579
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,19,0.673
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,20,0.707
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,21,0.7
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,22,0.641
7,Friuli-Venezia Giulia,4.5<P<=6,Domenica,23,0.552
7,Lazio,4.5<P<=6,Giorno feriale,0,0.542
7,Lazio,4.5<P<=6,Giorno feriale,1,0.477
7,Lazio,4.5<P<=6,Giorno feriale,2,0.438
7,Lazio,4.5<P<=6,Giorno feriale,3,0.415
7,Lazio,4.5<P<=6,Giorno feriale,4,0.407
7,Lazio,4.5<P<=6,Giorno feriale,5,0.41
7,Lazio,4.5<P<=6,Giorno feriale,6,0.415
7,Lazio,4.5<P<=6,Giorno feriale,7,0.438
7,Lazio,4.5<P<=6,Giorno feriale,8,0.453
7,Lazio,4.5<P<=6,Giorno feriale,9,0.461
7,Lazio,4.5<P<=6,Giorno feriale,10,0.464
7,Lazio,4.5<P<=6,Giorno feriale,11,0.475
7,Lazio,4.5<P<=6,Giorno feriale,12,0.507
7,Lazio,4.5<P<=6,Giorno feriale,13,0.536
7,Lazio,4.5<P<=6,Giorno feriale,14,0.55
7,Lazio,4.5<P<=6,Giorno feriale,15,0.543
7,Lazio,4.5<P<=6,Giorno feriale,16,0.539
7,Lazio,4.5<P<=6,Giorno feriale,17,0.555
7,Lazio,4.5<P<=6,Giorno feriale,18,0.609
7,Lazio,4.5<P<=6,Giorno feriale,19,0.724
7,Lazio,4.5<P<=6,Giorno feriale,20,0.786
7,Lazio,4.5<P<=6,Giorno feriale,21,0.786
7,Lazio,4.5<P<=6,Giorno feriale,22,0.73
7,Lazio,4.5<P<=6,Giorno feriale,23,0.634
7,Lazio,4.5<P<=6,Sabato,0,0.549
7,Lazio,4.5<P<=6,Sabato,1,0.486
7,Lazio,4.5<P<=6,Sabato,2,0.447
7,Lazio,4.5<P<=6,Sabato,3,0.421
7,Lazio,4.5<P<=6,Sabato,4,0.41
7,Lazio,4.5<P<=6,Sabato,5,0.411
7,Lazio,4.5<P<=6,Sabato,6,0.41
7,Lazio,4.5<P<=6,Sabato,7,0.43
7,Lazio,4.5<P<=6,Sabato,8,0.461
7,Lazio,4.5<P<=6,Sabato,9,0.485
7,Lazio,4.5<P<=6,Sabato,10,0.497
7,Lazio,4.5<P<=6,Sabato,11,0.511
7,Lazio,4.5<P<=6,Sabato,12,0.546
7,Lazio,4.5<P<=6,Sabato,13,0.58
7,Lazio,4.5<P<=6,Sabato,14,0.593
7,Lazio,4.5<P<=6,Sabato,15,0.584
7,Lazio,4.5<P<=6,Sabato,16,0.579
7,Lazio,4.5<P<=6,Sabato,17,0.593
7,Lazio,4.5<P<=6,Sabato,18,0.63
7,Lazio,4.5<P<=6,Sabato,19,0.701
7,Lazio,4.5<P<=6,Sabato,20,0.733
7,Lazio,4.5<P<=6,Sabato,21,0.717
7,Lazio,4.5<P<=6,Sabato,22,0.671
7,Lazio,4.5<P<=6,Sabato,23,0.606
7,Lazio,4.5<P<=6,Domenica,0,0.52
7,Lazio,4.5<P<=6,Domenica,1,0.468
7,Lazio,4.5<P<=6,Domenica,2,0.432
7,Lazio,4.5<P<=6,Domenica,3,0.409
7,Lazio,4.5<P<=6,Domenica,4,0.399
7,Lazio,4.5<P<=6,Domenica,5,0.396
7,Lazio,4.5<P<=6,Domenica,6,0.389
7,Lazio,4.5<P<=6,Domenica,7,0.399
7,Lazio,4.5<P<=6,Domenica,8,0.44
7,Lazio,4.5<P<=6,Domenica,9,0.482
7,Lazio,4.5<P<=6,Domenica,10,0.511
7,Lazio,4.5<P<=6,Domenica,11,0.534
7,Lazio,4.5<P<=6,Domenica,12,0.57
7,Lazio,4.5<P<=6,Domenica,13,0.55
7,Lazio,4.5<P<=6,Domenica,14,0.541
7,Lazio,4.5<P<=6,Domenica,15,0.544
7,Lazio,4.5<P<=6,Domenica,16,0.537
7,Lazio,4.5<P<=6,Domenica,17,0.548
7,Lazio,4.5<P<=6,Domenica,18,0.593
7,Lazio,4.5<P<=6,Domenica,19,0.676
7,Lazio,4.5<P<=6,Domenica,20,0.714
7,Lazio,4.5<P<=6,Domenica,21,0.706
7,Lazio,4.5<P<=6,Domenica,22,0.659
7,Lazio,4.5<P<=6,Domenica,23,0.595
7,Liguria,4.5<P<=6,Giorno feriale,0,0.403
7,Liguria,4.5<P<=6,Giorno feriale,1,0.346
7,Liguria,4.5<P<=6,Giorno feriale,2,0.316
7,Liguria,4.5<P<=6,Giorno feriale,3,0.299
7,Liguria,4.5<P<=6,Giorno feriale,4,0.29
7,Liguria,4.5<P<=6,Giorno feriale,5,0.291
7,Liguria,4.5<P<=6,Giorno feriale,6,0.301
7,Liguria,4.5<P<=6,Giorno feriale,7,0.336
7,Liguria,4.5<P<=6,Giorno feriale,8,0.374
7,Liguria,4.5<P<=6,Giorno feriale,9,0.397
7,Liguria,4.5<P<=6,Giorno feriale,10,0.402
7,Liguria,4.5<P<=6,Giorno feriale,11,0.41
7,Liguria,4.5<P<=6,Giorno feriale,12,0.439
7,Liguria,4.5<P<=6,Giorno feriale,13,0.455
7,Liguria,4.5<P<=6,Giorno feriale,14,0.457
7,Liguria,4.5<P<=6,Giorno feriale,15,0.444
7,Liguria,4.5<P<=6,Giorno feriale,16,0.433
7,Liguria,4.5<P<=6,Giorno feriale,17,0.436
7,Liguria,4.5<P<=6,Giorno feriale,18,0.47
7,Liguria,4.5<P<=6,Giorno feriale,19,0.555
7,Liguria,4.5<P<=6,Giorno feriale,20,0.588
7,Liguria,4.5<P<=6,Giorno feriale,21,0.594
7,Liguria,4.5<P<=6,Giorno feriale,22,0.557
7,Liguria,4.5<P<=6,Giorno feriale,23,0.482
7,Liguria,4.5<P<=6,Sabato,0,0.399
7,Liguria,4.5<P<=6,Sabato,1,0.344
7,Liguria,4.5<P<=6,Sabato,2,0.312
7,Liguria,4.5<P<=6,Sabato,3,0.295
7,Liguria,4.5<P<=6,Sabato,4,0.285
7,Liguria,4.5<P<=6,Sabato,5,0.286
7,Liguria,4.5<P<=6,Sabato,6,0.289
